[INFO ] 2024-10-12 11:24:51,764 [repository-manager-0 | c.o.t.s.i.PluginManager] Initializing plugin 'geospatial'
[INFO ] 2024-10-12 11:24:51,764 [repository-manager-0 | c.o.t.p.g.GeoSpatialPlugin] Plugin:geospatial initialized
[INFO ] 2024-10-12 11:24:51,764 [repository-manager-0 | c.o.t.s.i.PluginManager] Initializing plugin 'history'
[INFO ] 2024-10-12 11:24:51,781 [repository-manager-0 | c.o.t.s.i.PluginManager] Initializing plugin 'kafka-connector'
[INFO ] 2024-10-12 11:24:51,807 [repository-manager-0 | c.o.t.s.i.PluginManager] Initializing plugin 'literals-index'
[INFO ] 2024-10-12 11:24:51,825 [repository-manager-0 | c.o.p.literals-index] Full-text search functionality is disabled
[INFO ] 2024-10-12 11:24:51,846 [repository-manager-0 | c.o.p.literals-index] Literals indices restored.
[INFO ] 2024-10-12 11:24:51,846 [repository-manager-0 | c.o.t.s.i.PluginManager] Initializing plugin 'lucene-connector'
[INFO ] 2024-10-12 11:24:51,862 [repository-manager-0 | c.o.t.s.i.PluginManager] Initializing plugin 'magic-predicates'
[INFO ] 2024-10-12 11:24:51,862 [repository-manager-0 | c.o.t.s.i.PluginManager] Initializing plugin 'mongodb'
[INFO ] 2024-10-12 11:24:51,862 [repository-manager-0 | c.o.t.s.i.PluginManager] Initializing plugin 'notifications'
[INFO ] 2024-10-12 11:24:51,862 [repository-manager-0 | c.o.t.s.i.PluginManager] Initializing plugin 'notifications-logger'
[INFO ] 2024-10-12 11:24:51,862 [repository-manager-0 | c.o.t.s.i.PluginManager] Initializing plugin 'opensearch-connector'
[INFO ] 2024-10-12 11:24:51,879 [repository-manager-0 | c.o.t.s.i.PluginManager] Initializing plugin 'plugincontrol'
[INFO ] 2024-10-12 11:24:51,879 [repository-manager-0 | c.o.t.p.p.PluginControlPlugin] Plugin:plugincontrol initialized
[INFO ] 2024-10-12 11:24:51,879 [repository-manager-0 | c.o.t.s.i.PluginManager] Initializing plugin 'proof'
[INFO ] 2024-10-12 11:24:51,879 [repository-manager-0 | c.o.t.s.i.PluginManager] Initializing plugin 'rdfrank'
[INFO ] 2024-10-12 11:24:51,893 [repository-manager-0 | c.o.t.s.i.PluginManager] Initializing plugin 'script'
[INFO ] 2024-10-12 11:24:51,895 [repository-manager-0 | c.o.t.s.i.PluginManager] Initializing plugin 'sequences'
[INFO ] 2024-10-12 11:24:51,895 [repository-manager-0 | c.o.t.s.i.PluginManager] Initializing plugin 'similarity'
[INFO ] 2024-10-12 11:24:52,601 [repository-manager-0 | c.o.t.s.i.PluginManager] Initializing plugin 'solr-connector'
[INFO ] 2024-10-12 11:24:52,617 [repository-manager-0 | c.o.t.s.i.PluginManager] Initializing plugin 'sparql-mm'
[INFO ] 2024-10-12 11:24:52,657 [repository-manager-0 | c.o.g.s.FunctionLoader] Registered 58 functions from package com.github.tkurz.sparqlmm.function.
[INFO ] 2024-10-12 11:24:52,665 [repository-manager-0 | c.o.t.s.i.PluginManager] Initializing plugin 'sparql-template'
[INFO ] 2024-10-12 11:24:52,666 [repository-manager-0 | c.o.t.s.i.PluginManager] Initializing plugin 'text-mining'
[INFO ] 2024-10-12 11:24:52,666 [repository-manager-0 | c.o.t.s.i.PluginManager] Initializing plugin 'tx-rollback'
[INFO ] 2024-10-12 11:24:52,666 [repository-manager-0 | c.o.t.s.i.PluginManager] Initializing plugin 'utils'
[INFO ] 2024-10-12 11:24:53,443 [repository-manager-0 | c.o.t.s.i.PluginManager] Finished initializing plugins
[INFO ] 2024-10-12 11:24:53,448 [repository-manager-0 | c.o.t.MemoryConfig] Configured global page cache size to 1004.0M
[INFO ] 2024-10-12 11:24:53,448 [repository-manager-0 | c.o.t.MemoryConfig] Configured global page cache size to 1004.0M
